Date,HDB,MBB,JVC,ACB,VND,PVT,AAA,TPB,HAH,VHM,VNM,VHC,PNJ,BVH,GAS,BCM,FRT,SAB,DHG,VIC,VJC,MSN,SLS,RAL,DBC,PTB,OGC,KPF,DRC,DAH
2019-07-03,10201.2,10341.6,2950.0,10906.5,8966.6,13171.0,14634.2,14004.8,11850.0,61654.0,99766.0,42800.0,51326.3,82700.0,103000.0,23700.0,33357.1,276000.0,105100.0,115400.0,128500.0,84500.0,37500.0,77200.0,7754.0,61852.0,4000.0,19721.3,18500.0,8550.0
2019-07-04,10278.8,10415.5,2930.0,11058.0,9055.7,13251.3,14634.2,14065.5,11900.0,63910.0,99925.0,43250.0,51883.4,82700.0,103200.0,24800.0,32412.0,279000.0,107500.0,116500.0,129500.0,85200.0,37500.0,79500.0,7512.0,61852.0,4100.0,19587.2,18950.0,8530.0
2019-07-05,10181.8,10489.4,2880.0,11058.0,9085.4,13211.2,14948.0,14004.8,11900.0,64661.0,99925.0,44000.0,51883.4,82900.0,103600.0,24500.0,32412.0,280000.0,105500.0,116700.0,129500.0,85000.0,37400.0,79500.0,7581.0,61939.0,4030.0,19587.2,18900.0,9120.0
2019-07-08,10084.8,10390.9,2880.0,10982.3,9026.0,13492.2,15026.5,13944.2,11900.0,62406.0,98341.0,43800.0,51326.3,82900.0,103000.0,24000.0,31578.0,281000.0,104700.0,116000.0,128500.0,84500.0,37500.0,78000.0,7581.0,61155.0,4020.0,19788.4,18600.0,9750.0
2019-07-09,10143.0,10440.1,2880.0,11285.2,8996.3,13893.8,15105.0,13944.2,12000.0,62481.0,98975.0,44000.0,51256.6,83400.0,104400.0,24300.0,30410.5,281000.0,105200.0,116000.0,128900.0,84200.0,41200.0,79000.0,7788.0,61243.0,4000.0,19855.5,19100.0,10400.0
2019-07-10,10065.4,10390.9,2880.0,11209.5,8966.6,13813.5,14830.3,13944.2,12800.0,62707.0,98975.0,44000.0,50838.8,84600.0,105800.0,24800.0,31689.2,285000.0,105000.0,116800.0,131500.0,84200.0,45200.0,80000.0,7788.0,62114.0,3990.0,19855.5,19100.0,11100.0
2019-07-11,10123.6,10538.6,2880.0,11436.7,8996.3,13733.2,14673.4,13913.9,12800.0,62481.0,99133.0,44000.0,50838.8,84900.0,106200.0,24800.0,31133.3,286000.0,105200.0,116500.0,131300.0,82500.0,44200.0,79800.0,8064.0,60894.0,3990.0,20023.2,19400.0,11850.0
2019-07-12,10143.0,10514.0,2890.0,11398.8,8877.5,13974.1,14751.9,13883.6,13000.0,62481.0,98183.0,44750.0,51256.6,84900.0,105800.0,24900.0,30966.5,289000.0,104100.0,116000.0,130200.0,81500.0,42100.0,79600.0,8064.0,61939.0,3980.0,20090.3,19250.0,12650.0
2019-07-15,10123.6,10563.3,2890.0,11361.0,8877.5,14174.9,14791.1,13974.5,13200.0,61654.0,97549.0,44900.0,51813.8,84300.0,106000.0,26300.0,30577.3,282000.0,104100.0,114200.0,129500.0,79900.0,40100.0,79900.0,8064.0,61591.0,3980.0,20123.8,19100.0,12450.0
2019-07-16,10104.2,10711.0,2890.0,11436.7,8966.6,13974.1,14791.1,14126.1,13250.0,63082.0,98183.0,44550.0,52022.7,86400.0,106400.0,25900.0,29854.6,285000.0,102500.0,115900.0,131000.0,80400.0,39000.0,81500.0,8098.0,59674.0,3980.0,19453.0,18950.0,13200.0
2019-07-17,10240.0,10883.4,2890.0,11626.0,9115.1,13974.1,14516.5,14186.7,13050.0,63158.0,99291.0,45600.0,51674.5,88000.0,108900.0,27000.0,29854.6,286000.0,102500.0,115500.0,130000.0,79800.0,39400.0,83000.0,8167.0,58803.0,4000.0,19453.0,19600.0,14100.0
2019-07-18,10220.6,10932.6,2890.0,11663.9,9055.7,13974.1,14594.9,14065.5,13000.0,63158.0,98658.0,45900.0,51047.7,85800.0,107200.0,27000.0,29910.2,284000.0,100000.0,114800.0,128500.0,75800.0,39000.0,83900.0,8167.0,59500.0,4080.0,19453.0,19600.0,14450.0
2019-07-19,10240.0,10932.6,2970.0,11815.4,9085.4,13693.0,14751.9,13822.9,13000.0,63534.0,100479.0,45500.0,51535.2,84500.0,106000.0,28200.0,30577.3,277100.0,102500.0,116000.0,130200.0,77700.0,40300.0,85600.0,8167.0,58978.0,4050.0,19453.0,19850.0,13600.0
2019-07-22,10123.6,10932.6,2910.0,11739.7,8907.2,13291.5,14594.9,13944.2,13000.0,63609.0,99371.0,45250.0,53624.5,85800.0,105500.0,28600.0,31133.3,277200.0,101800.0,103556.0,132000.0,79200.0,40600.0,87400.0,8167.0,59239.0,4020.0,20056.7,20000.0,12900.0
2019-07-23,10143.0,11178.8,2880.0,11663.9,8907.2,13452.1,14673.4,14004.8,13350.0,64511.0,99291.0,44900.0,54539.3,84200.0,107100.0,28500.0,31300.1,277300.0,101600.0,106489.0,131900.0,79600.0,40300.0,87300.0,8167.0,58803.0,4020.0,19385.9,19850.0,13300.0
2019-07-24,10123.6,11129.6,2830.0,11626.0,8877.5,13492.2,14673.4,13974.5,13700.0,64511.0,99450.0,44250.0,53976.3,85200.0,106700.0,28900.0,31300.1,277500.0,101500.0,108445.0,132800.0,80700.0,39000.0,87000.0,8167.0,59674.0,4000.0,19453.0,19750.0,12650.0
2019-07-25,10143.0,11031.1,2830.0,11667.7,8847.8,13612.7,14869.6,13944.2,13700.0,65789.0,99054.0,44200.0,55031.9,84800.0,108000.0,28900.0,31466.9,283000.0,101500.0,109511.0,133000.0,80800.0,38900.0,86500.0,8167.0,60458.0,4000.0,19385.9,19350.0,12900.0
2019-07-26,10104.2,11006.5,2840.0,11520.0,8847.8,13693.0,14673.4,13913.9,13600.0,65789.0,98579.0,43950.0,55031.9,85400.0,108000.0,28500.0,30577.3,278900.0,101500.0,108533.0,133000.0,80900.0,38800.0,85800.0,7736.0,59326.0,4000.0,18983.4,19350.0,12850.0
2019-07-29,10084.8,11055.7,2800.0,11323.1,8818.2,14014.3,14398.8,13883.6,13600.0,66015.0,97787.0,43650.0,54750.4,85500.0,111000.0,27800.0,30521.7,278000.0,100600.0,110578.0,133400.0,81000.0,38500.0,84500.0,7788.0,58368.0,3990.0,19117.6,19000.0,12700.0
2019-07-30,10084.8,10760.2,2770.0,11273.8,8788.5,13813.5,14320.3,13822.9,13300.0,63158.0,97787.0,44150.0,53694.8,85300.0,109000.0,27300.0,30577.3,281000.0,99900.0,108889.0,133400.0,79900.0,38700.0,84000.0,7891.0,56364.0,4010.0,19117.6,19700.0,12950.0
2019-07-31,10065.4,10932.6,2730.0,11224.6,8788.5,14696.9,14045.7,13822.9,13050.0,66316.0,97549.0,44450.0,54046.7,84000.0,109100.0,28000.0,30688.5,279000.0,99000.0,108445.0,133400.0,80000.0,39000.0,83000.0,7719.0,57061.0,3950.0,19419.5,19850.0,13150.0
2019-08-01,10084.8,10834.1,2650.0,11076.9,8758.8,14817.4,14084.9,13641.1,13100.0,68045.0,98341.0,44650.0,55031.9,84200.0,108300.0,28500.0,31903.3,281500.0,96500.0,110578.0,133000.0,80100.0,39600.0,83600.0,7754.0,58803.0,3880.0,19788.4,19300.0,12950.0
2019-08-02,10104.2,10809.5,2620.0,10978.5,8788.5,14696.9,14006.4,13428.9,13350.0,67819.0,98183.0,44500.0,56580.2,83000.0,106000.0,30500.0,31967.2,280000.0,95000.0,108889.0,132400.0,79000.0,39500.0,83000.0,7823.0,59152.0,3860.0,20056.7,19500.0,13000.0
2019-08-05,9929.7,10735.6,2660.0,10830.8,8758.8,14496.1,13771.0,13641.1,13600.0,64060.0,96599.0,43500.0,56791.3,78600.0,104000.0,33000.0,32990.2,280200.0,97000.0,104889.0,130700.0,76800.0,39800.0,83800.0,7823.0,58890.0,3870.0,20056.7,19550.0,12950.0
2019-08-06,9697.0,10514.0,2650.0,10683.1,8729.1,14014.3,13653.3,13641.1,13550.0,62782.0,95174.0,43000.0,58972.8,77000.0,102000.0,35000.0,32862.3,279200.0,95100.0,106489.0,130100.0,75000.0,42000.0,83000.0,7823.0,59239.0,3910.0,20056.7,19200.0,12850.0
2019-08-07,9697.0,10489.4,2650.0,10633.8,8699.4,14456.0,13692.6,13641.1,14100.0,63158.0,95807.0,41350.0,60943.3,75500.0,100500.0,33700.0,32670.5,280000.0,95700.0,104889.0,130900.0,74800.0,41000.0,83800.0,7823.0,59152.0,3960.0,19989.6,19400.0,13150.0
2019-08-08,9697.0,10637.1,2660.0,10830.8,8669.7,14857.5,13731.8,13671.4,15050.0,64299.0,95728.0,41750.0,59676.6,79900.0,101000.0,32900.0,32798.4,280000.0,95600.0,108445.0,131100.0,74800.0,41000.0,88900.0,7650.0,59239.0,4000.0,19989.6,19500.0,13050.0
2019-08-09,10201.2,10563.3,2660.0,10781.5,8669.7,15018.2,13810.3,13701.7,14800.0,63919.0,95807.0,42500.0,59254.3,78000.0,101300.0,33000.0,33245.9,275700.0,97000.0,106845.0,131700.0,76100.0,41200.0,83700.0,7547.0,60720.0,3970.0,20258.0,20450.0,12950.0
2019-08-12,10143.0,10784.9,2650.0,10830.8,8669.7,14777.2,13653.3,13701.7,15400.0,64071.0,95491.0,42650.0,60309.9,78000.0,102000.0,32700.0,33118.0,274400.0,96000.0,106667.0,134500.0,76000.0,41600.0,85000.0,7547.0,60110.0,3970.0,20459.2,20600.0,12900.0
2019-08-13,10104.2,10932.6,2650.0,10781.5,8610.3,14777.2,13653.3,13701.7,15100.0,63082.0,93432.0,42400.0,61224.8,77300.0,100000.0,31400.0,32542.6,277000.0,94000.0,104978.0,132500.0,75600.0,41200.0,84800.0,7650.0,60981.0,3890.0,20459.2,20600.0,12900.0
2019-08-14,10201.2,10981.8,2610.0,10683.1,8610.3,14734.8,13895.7,13610.8,14700.0,63158.0,93986.0,41750.0,60309.9,78500.0,100900.0,30800.0,31647.5,277000.0,94200.0,105422.0,131600.0,75600.0,40100.0,84500.0,7926.0,61330.0,3870.0,19184.7,20950.0,13050.0
2019-08-15,10220.6,10981.8,2580.0,10683.1,8699.4,14734.8,13895.7,13580.4,15050.0,63919.0,96599.0,42000.0,60943.3,78400.0,100900.0,31600.0,31327.9,285000.0,95000.0,107556.0,130300.0,76100.0,40100.0,84400.0,7960.0,60546.0,3900.0,20123.8,21600.0,13000.0
2019-08-16,10240.0,11031.1,2580.0,10781.5,8729.1,14862.2,13774.5,13610.8,15100.0,63538.0,98262.0,41500.0,60521.1,77100.0,100900.0,32000.0,31711.5,276000.0,94000.0,108445.0,130500.0,77000.0,40200.0,84800.0,7960.0,62201.0,4090.0,19989.6,21600.0,13900.0
2019-08-19,10220.6,10858.7,2590.0,10830.8,8729.1,15626.5,13693.7,13580.4,14900.0,64071.0,98895.0,41500.0,59747.0,77700.0,100805.0,31800.0,31935.2,276500.0,95500.0,108356.0,130500.0,77100.0,39300.0,84900.0,7926.0,61417.0,4100.0,19419.5,21500.0,14850.0
2019-08-20,10201.2,10908.0,2580.0,10929.2,8699.4,15541.6,13612.9,13550.1,15100.0,65973.0,98500.0,41350.0,60380.3,77000.0,101993.0,33500.0,31647.5,276500.0,95500.0,107556.0,130000.0,76200.0,39800.0,85500.0,7823.0,62288.0,4130.0,20023.2,22000.0,14850.0
2019-08-21,10278.8,11080.3,2760.0,10978.5,8640.0,15541.6,13653.3,13580.4,15350.0,66430.0,98104.0,41300.0,60239.6,77800.0,104172.0,33200.0,31072.1,277900.0,94400.0,108800.0,130900.0,77000.0,39400.0,86800.0,7857.0,62288.0,4050.0,19453.0,22300.0,13850.0
2019-08-22,10259.4,11105.0,2950.0,11175.4,8669.7,15286.8,13653.3,13610.8,15300.0,66886.0,98183.0,41200.0,58761.7,78700.0,103578.0,32000.0,30816.4,276000.0,94500.0,112089.0,132200.0,78000.0,39900.0,87000.0,8133.0,61852.0,4000.0,19956.1,23000.0,12900.0
2019-08-23,10240.0,11154.2,3100.0,11126.2,8550.9,15541.6,13693.7,13701.7,15400.0,66201.0,97391.0,41400.0,58269.1,78500.0,102983.0,32300.0,30688.5,275600.0,94000.0,111111.0,134000.0,77000.0,39900.0,87800.0,8064.0,61678.0,4010.0,19453.0,22400.0,12000.0
2019-08-26,10201.2,11474.3,3100.0,11076.9,8491.6,15032.0,13330.2,13671.4,15300.0,65364.0,95412.0,39950.0,58972.8,77800.0,100508.0,33300.0,29218.0,271844.0,93200.0,110933.0,132000.0,76000.0,38900.0,84993.0,8081.0,60546.0,4010.0,19285.3,22200.0,11300.0
2019-08-27,10278.8,11474.3,3250.0,11076.9,8283.7,15201.9,13128.2,13732.0,15300.0,65897.0,94224.0,40200.0,58550.6,77000.0,100904.0,33500.0,29122.1,268562.0,93300.0,108889.0,132600.0,75000.0,39000.0,84412.0,8167.0,61068.0,3980.0,19218.2,21700.0,11000.0
2019-08-28,10240.0,11498.9,3280.0,10929.2,8343.1,14904.6,12966.6,13792.6,14900.0,66049.0,94541.0,39000.0,57283.9,77200.0,101300.0,33500.0,28131.2,270452.0,93200.0,108445.0,132400.0,74800.0,38500.0,85284.0,8029.0,60458.0,3910.0,19151.1,22150.0,11650.0
2019-08-29,10181.8,11498.9,3160.0,10880.0,8313.4,14777.2,12764.7,13944.2,15000.0,66049.0,97391.0,39000.0,57635.8,76000.0,100500.0,34900.0,28131.2,271446.0,92000.0,108889.0,132000.0,75000.0,38900.0,79372.0,7805.0,59936.0,3900.0,19352.4,22000.0,10850.0
2019-08-30,10084.8,11375.8,3220.0,10929.2,8313.4,14607.4,13249.4,14095.8,15900.0,66810.0,97391.0,40100.0,57846.9,76000.0,100600.0,34500.0,28131.2,271446.0,93500.0,109778.0,132000.0,75400.0,39000.0,75108.0,7926.0,60110.0,3910.0,19922.6,22400.0,10400.0
2019-09-03,9968.5,11228.1,3080.0,10880.0,8254.0,14522.4,12885.8,13762.3,15700.0,66658.0,98183.0,39300.0,57987.6,75500.0,99800.0,33100.0,26980.3,270849.0,92600.0,109333.0,132000.0,74000.0,39000.0,80341.0,7754.0,59500.0,3900.0,19184.7,22050.0,10000.0
2019-09-04,9910.3,11326.6,3030.0,10830.8,8194.7,14904.6,12845.4,13762.3,15700.0,67723.0,98024.0,40000.0,58058.0,76000.0,100400.0,32500.0,25573.8,262000.0,95500.0,108800.0,130400.0,75000.0,38100.0,83249.0,7581.0,60546.0,3850.0,18782.2,21400.0,10100.0
2019-09-05,9910.3,11129.6,3080.0,10830.8,8165.0,15116.9,12926.2,13580.4,15250.0,67723.0,96599.0,39700.0,57283.9,76000.0,100500.0,32400.0,26852.5,266000.0,93500.0,108445.0,130400.0,74500.0,38100.0,78500.0,7788.0,60110.0,3880.0,19352.4,21600.0,10450.0
2019-09-06,9890.9,11129.6,3060.0,10781.5,8165.0,15032.0,12885.8,13580.4,15450.0,67571.0,97233.0,39900.0,57002.4,75500.0,100800.0,32300.0,26341.0,266000.0,93100.0,107645.0,130400.0,74000.0,38100.0,77500.0,7823.0,60110.0,3840.0,18446.8,21750.0,10300.0
2019-09-09,9890.9,11129.6,3040.0,10781.5,8194.7,15201.9,12885.8,13428.9,15200.0,67267.0,98579.0,40400.0,56580.2,75000.0,100100.0,31900.0,27140.2,266000.0,92500.0,108978.0,132800.0,74000.0,38100.0,74600.0,7926.0,59762.0,3840.0,17440.6,21600.0,10050.0
2019-09-10,9852.1,11105.0,3040.0,10683.1,8165.0,14989.5,12885.8,13307.6,14350.0,66962.0,97945.0,40000.0,54961.6,72300.0,99300.0,31300.0,26852.5,263000.0,91000.0,108445.0,133300.0,76100.0,37100.0,72000.0,7857.0,59500.0,3840.0,18379.7,21300.0,10050.0
2019-09-11,9852.1,11154.2,3020.0,10732.3,8313.4,14947.1,12926.2,13398.6,14550.0,65669.0,96678.0,38500.0,56228.3,72200.0,98700.0,30100.0,27172.1,262500.0,89900.0,108000.0,133600.0,78000.0,38100.0,72000.0,7823.0,61765.0,3840.0,19151.1,21950.0,10000.0
2019-09-12,9968.5,11375.8,3080.0,10929.2,8313.4,15074.5,13209.0,13459.2,15100.0,66125.0,96599.0,38800.0,56580.2,73900.0,99300.0,31000.0,27491.8,261200.0,89900.0,108000.0,137000.0,76800.0,36800.0,74500.0,7926.0,60458.0,3850.0,18111.4,22800.0,10150.0
2019-09-13,10084.8,11474.3,3060.0,11126.2,8343.1,15456.6,13209.0,13641.1,14800.0,66962.0,96678.0,39850.0,57706.1,74300.0,101000.0,31000.0,29409.8,264000.0,91700.0,108800.0,138200.0,76500.0,38000.0,76700.0,7926.0,60807.0,3840.0,19050.5,22900.0,10100.0
2019-09-16,10201.2,11523.5,3050.0,11027.7,8372.8,15244.3,12885.8,13641.1,15000.0,67343.0,97805.0,39000.0,57917.2,73800.0,103400.0,31000.0,30368.9,264000.0,91300.0,109156.0,140500.0,77800.0,40500.0,79000.0,7909.0,60807.0,3830.0,19453.0,23800.0,10000.0
2019-09-17,10162.4,11474.3,3060.0,10978.5,8254.0,15201.9,12926.2,13641.1,14650.0,68712.0,98610.0,39500.0,57706.1,73300.0,106900.0,31000.0,29985.2,265900.0,91200.0,109156.0,140300.0,79500.0,40100.0,76800.0,7823.0,59413.0,3840.0,18446.8,23700.0,9870.0
2019-09-18,10123.6,11621.1,3070.0,11027.7,8313.4,15032.0,12885.8,13641.1,15000.0,68789.0,99576.0,39600.0,57987.6,73700.0,104000.0,30900.0,30049.2,265300.0,91000.0,108622.0,139700.0,80900.0,43600.0,79000.0,7754.0,59674.0,3840.0,18044.3,23700.0,10000.0
2019-09-19,10220.6,11700.8,3090.0,11372.3,8313.4,15074.5,12926.2,13762.3,14700.0,68712.0,99496.0,40000.0,58198.7,73700.0,103800.0,31200.0,30017.2,265100.0,91000.0,108000.0,139500.0,80200.0,43600.0,76500.0,7754.0,59674.0,4040.0,18782.2,23700.0,9800.0
2019-09-20,10220.6,11727.4,3090.0,11421.5,8283.7,15116.9,12926.2,13550.1,14750.0,68180.0,98288.0,39750.0,58972.8,72000.0,102800.0,31600.0,30304.9,267000.0,91200.0,106133.0,138000.0,80200.0,43000.0,77100.0,7823.0,59413.0,4040.0,19117.6,24100.0,9980.0
2019-09-23,10240.0,11727.4,3100.0,11470.8,8283.7,15159.4,12845.4,13459.2,14700.0,68104.0,100220.0,39850.0,58761.7,73100.0,103500.0,31600.0,29729.5,265600.0,91300.0,105778.0,137600.0,80000.0,42800.0,76500.0,7823.0,57497.0,4000.0,18111.4,23800.0,9930.0
2019-09-24,10181.8,11780.6,3070.0,11421.5,8283.7,15201.9,12764.7,13519.8,14550.0,68104.0,102152.0,39750.0,58409.9,73200.0,103500.0,32000.0,30049.2,263000.0,91400.0,106756.0,137600.0,79000.0,41100.0,76000.0,8098.0,58803.0,3960.0,17742.5,24050.0,9800.0
2019-09-25,10259.4,11780.6,3100.0,11323.1,8283.7,15116.9,12683.9,13519.8,14400.0,68104.0,101750.0,39500.0,57776.5,72100.0,102400.0,31700.0,29090.2,263000.0,91400.0,106400.0,136000.0,79000.0,43000.0,76000.0,7874.0,58803.0,3930.0,17440.6,24100.0,10200.0
2019-09-26,10278.8,12019.9,3110.0,11470.8,8461.9,14904.6,12643.5,13641.1,14000.0,67495.0,104648.0,39600.0,56791.3,72300.0,104000.0,31600.0,29090.2,263500.0,91900.0,105778.0,136000.0,78500.0,41500.0,74000.0,7857.0,59674.0,3900.0,18010.8,23950.0,10150.0
2019-09-27,10337.0,12073.1,3320.0,11421.5,8640.0,14692.3,12239.5,13580.4,14250.0,67952.0,104728.0,39500.0,57072.8,73300.0,105000.0,31500.0,29345.9,266500.0,93500.0,106489.0,136600.0,79400.0,42000.0,76900.0,7719.0,59239.0,3900.0,17742.5,23700.0,10050.0
2019-09-30,10744.2,12126.3,3550.0,11520.0,8580.6,14734.8,12401.1,13580.4,14900.0,67952.0,104406.0,40700.0,56580.2,74800.0,106300.0,31200.0,28962.3,263600.0,93800.0,106489.0,137700.0,78500.0,41300.0,75000.0,7857.0,60720.0,3840.0,17776.0,23400.0,9830.0
2019-10-01,10957.6,12259.3,3480.0,11667.7,8402.5,14437.5,12320.3,13641.1,14200.0,67875.0,103038.0,41800.0,55946.8,75700.0,106200.0,31100.0,28131.2,262000.0,94000.0,106578.0,137500.0,78800.0,41400.0,75900.0,7736.0,62027.0,3840.0,17708.9,22700.0,9700.0
2019-10-02,10899.4,12232.7,3330.0,11618.5,8372.8,14437.5,12239.5,13641.1,14000.0,67723.0,102233.0,41450.0,56720.9,74800.0,103500.0,30900.0,28131.2,264900.0,93000.0,104889.0,137600.0,77000.0,40900.0,75000.0,7754.0,61678.0,3860.0,17440.6,23100.0,9700.0
2019-10-03,10783.0,12206.1,3560.0,11618.5,8372.8,14734.8,12199.1,13580.4,14400.0,67952.0,103843.0,41450.0,56932.0,74500.0,102000.0,31100.0,28386.9,262000.0,92500.0,104889.0,137300.0,78000.0,40700.0,75000.0,7719.0,61765.0,3840.0,17440.6,23150.0,10200.0
2019-10-04,10666.6,12046.5,3610.0,11618.5,8372.8,14267.7,12279.9,13580.4,14250.0,67875.0,103521.0,40750.0,56509.8,72800.0,100500.0,31000.0,28131.2,258000.0,91800.0,104889.0,137600.0,77400.0,41500.0,74600.0,7754.0,61330.0,3810.0,17373.5,23750.0,9800.0
2019-10-07,10627.9,11913.6,3860.0,11421.5,8313.4,14225.2,12077.9,13519.8,13950.0,67723.0,103923.0,40000.0,55594.9,70700.0,100700.0,31000.0,28099.2,260000.0,91800.0,104000.0,137400.0,76500.0,41600.0,75000.0,7719.0,60458.0,3780.0,17306.5,23300.0,9800.0
2019-10-08,10705.4,12073.1,4130.0,11470.8,8313.4,14522.4,11956.8,13519.8,14100.0,67419.0,103843.0,39250.0,56087.5,71900.0,99900.0,30800.0,27683.6,258500.0,91500.0,104089.0,137400.0,76900.0,44200.0,74300.0,7926.0,60807.0,3900.0,16769.8,23450.0,9750.0
2019-10-09,10666.6,12179.5,4220.0,11667.7,8283.7,14310.1,11956.8,13580.4,13950.0,67343.0,102233.0,38750.0,55665.3,71200.0,100300.0,30500.0,27619.7,255300.0,91400.0,104000.0,137400.0,77000.0,43600.0,74200.0,8236.0,61068.0,3900.0,16769.8,23500.0,9750.0
2019-10-10,10724.8,12099.7,4350.0,11815.4,8283.7,14522.4,12037.6,13580.4,14100.0,67343.0,102233.0,39050.0,55665.3,71500.0,101100.0,30300.0,27491.8,255300.0,91000.0,103911.0,137500.0,77000.0,44100.0,74000.0,8581.0,63333.0,3880.0,16904.0,23600.0,9750.0
2019-10-11,10860.6,12099.7,4650.0,11815.4,8254.0,14437.5,12077.9,13580.4,14150.0,67267.0,103038.0,39450.0,56298.7,72100.0,102300.0,30200.0,27459.8,257700.0,91900.0,104889.0,139400.0,77000.0,47100.0,73000.0,8615.0,62636.0,3870.0,16904.0,24000.0,9700.0
2019-10-14,11015.7,12472.0,4650.0,12061.5,8016.5,14437.5,12279.9,13610.8,14500.0,66886.0,103521.0,39500.0,56298.7,72000.0,102000.0,30200.0,28003.3,258500.0,93000.0,104889.0,139400.0,76600.0,42542.0,74000.0,8512.0,63072.0,3860.0,17407.1,23950.0,9780.0
2019-10-15,10977.0,12418.8,4810.0,12012.3,8194.7,14437.5,12158.7,13580.4,14400.0,65745.0,103279.0,39800.0,56298.7,71600.0,101200.0,30000.0,27619.7,256800.0,91800.0,105245.0,139600.0,78200.0,43437.0,74300.0,8632.0,64379.0,3840.0,17407.1,24450.0,9750.0
2019-10-16,10938.2,12392.2,4910.0,12012.3,8194.7,14267.7,12401.1,13580.4,14350.0,65745.0,104970.0,40100.0,57635.8,71800.0,101200.0,29600.0,28003.3,256000.0,92000.0,104889.0,139000.0,77800.0,42721.0,74500.0,8581.0,64204.0,3810.0,17306.5,24300.0,9660.0
2019-10-17,10821.8,12339.1,4950.0,12012.3,8135.3,14182.7,12401.1,13762.3,14100.0,65821.0,105453.0,40000.0,58198.7,71300.0,101000.0,29800.0,28067.2,253000.0,91500.0,104000.0,138500.0,77000.0,42900.0,74000.0,8770.0,65250.0,3810.0,17172.3,24500.0,9670.0
2019-10-18,10841.2,12232.7,4820.0,11864.6,8075.9,14055.4,12239.5,13762.3,14050.0,66201.0,106660.0,40200.0,57987.6,71400.0,101000.0,30100.0,28131.2,252100.0,93500.0,104000.0,139100.0,76000.0,42631.0,74000.0,8615.0,64901.0,3790.0,17038.1,24300.0,9700.0
2019-10-21,10860.6,12046.5,4800.0,11520.0,8165.0,14055.4,12118.3,13762.3,14050.0,65821.0,107546.0,40350.0,57706.1,70800.0,101200.0,31000.0,28450.8,245000.0,92000.0,103911.0,140000.0,75000.0,43885.0,76000.0,8167.0,65337.0,3790.0,16769.8,23500.0,9100.0
2019-10-22,10841.2,12152.9,4860.0,11569.2,8165.0,13970.4,12199.1,13550.1,14050.0,65440.0,106660.0,38950.0,58409.9,70500.0,101400.0,31000.0,27811.5,251900.0,94000.0,103822.0,143900.0,74400.0,43348.0,76000.0,8271.0,64466.0,3900.0,16434.4,23750.0,9690.0
2019-10-23,10957.6,12179.5,4850.0,11569.2,8165.0,14182.7,12401.1,13580.4,14300.0,65364.0,106499.0,38750.0,58269.1,70800.0,101200.0,30900.0,27811.5,252000.0,93700.0,104089.0,144000.0,75800.0,42900.0,76000.0,8098.0,65163.0,3850.0,16769.8,23650.0,9680.0
2019-10-24,11326.0,12206.1,4520.0,11618.5,8165.0,14225.2,12360.7,13641.1,14150.0,65517.0,106741.0,39250.0,58902.5,70700.0,102400.0,30800.0,27971.3,253000.0,93500.0,104178.0,144900.0,75600.0,42000.0,75000.0,7960.0,66469.0,3850.0,17776.0,23900.0,9680.0
2019-10-25,11209.7,12339.1,4210.0,11618.5,8016.5,14225.2,12279.9,13580.4,14200.0,65440.0,108270.0,39550.0,58550.6,71500.0,102500.0,30500.0,27555.7,256000.0,92200.0,104178.0,145900.0,74600.0,41200.0,74700.0,8064.0,65598.0,4010.0,16568.6,23600.0,9900.0
2019-10-28,11209.7,12232.7,4250.0,11667.7,8075.9,14522.4,12239.5,13489.5,14300.0,65440.0,107707.0,40650.0,58761.7,71000.0,102900.0,30000.0,27363.9,257500.0,93500.0,104622.0,145000.0,74500.0,41000.0,74900.0,8115.0,65250.0,4100.0,17440.6,23800.0,9930.0
2019-10-29,11170.9,12152.9,4220.0,11667.7,8075.9,14564.9,12199.1,13550.1,14300.0,66658.0,107948.0,40300.0,58128.4,70900.0,102200.0,30500.0,26085.2,260000.0,93100.0,104711.0,143500.0,74000.0,41200.0,74400.0,7978.0,64117.0,4000.0,16702.8,23650.0,10600.0
2019-10-30,11209.7,12259.3,4160.0,11963.1,8075.9,14607.4,12239.5,13641.1,13800.0,67571.0,106258.0,40500.0,58409.9,70800.0,103200.0,30100.0,26117.2,261000.0,92600.0,106311.0,144800.0,74000.0,41500.0,74900.0,7995.0,64117.0,4090.0,16769.8,23800.0,10500.0
2019-10-31,11423.0,12232.7,4100.0,11864.6,8075.9,14522.4,12279.9,13610.8,13400.0,67723.0,104648.0,40400.0,58621.0,72100.0,103500.0,30500.0,26117.2,260500.0,92600.0,105778.0,145000.0,74200.0,40500.0,74000.0,8029.0,64204.0,3960.0,16769.8,22900.0,9990.0
2019-11-01,11364.8,12206.1,4100.0,11913.8,8135.3,14692.3,12724.3,13610.8,13200.0,72441.0,106580.0,40750.0,58621.0,74000.0,104500.0,30300.0,25829.5,260000.0,92500.0,108889.0,145500.0,75700.0,40400.0,74000.0,8167.0,64292.0,4000.0,16769.8,23250.0,10100.0
2019-11-04,11442.4,12392.2,4160.0,12110.8,8165.0,14607.4,12643.5,13580.4,13000.0,73050.0,105694.0,40800.0,60239.6,72993.0,105500.0,30000.0,25957.4,260000.0,94000.0,108178.0,145300.0,76300.0,39300.0,74000.0,8064.0,64989.0,3940.0,17373.5,22700.0,10000.0
