"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2021","132,000","133,000","133,200","130,000","27.33K","-2.94%"
"03/18/2021","136,000","136,800","137,200","132,100","19.51K","0.00%"
"03/17/2021","136,000","131,200","136,000","131,200","16.45K","0.74%"
"03/16/2021","135,000","138,000","139,000","132,000","56.46K","-2.03%"
"03/15/2021","137,800","129,000","138,100","126,700","69.94K","9.71%"
"03/12/2021","125,600","124,000","126,500","124,000","37.48K","0.08%"
"03/11/2021","125,500","128,000","129,000","124,000","67.52K","-1.18%"
"03/10/2021","127,000","120,400","129,900","120,200","50.15K","7.35%"
"03/09/2021","118,300","108,000","118,300","108,000","89.50K","9.94%"
"03/08/2021","107,600","107,000","108,000","106,000","27.80K","0.75%"
"03/05/2021","106,800","108,000","108,000","104,000","11.05K","-0.19%"
"03/04/2021","107,000","108,000","108,200","103,500","28.62K","0.09%"
"03/03/2021","106,900","107,000","107,500","104,000","18.80K","-0.56%"
"03/02/2021","107,500","108,300","109,500","107,500","23.00K","-0.83%"
"03/01/2021","108,400","103,500","108,500","101,000","58.22K","3.83%"
"02/26/2021","104,400","104,400","104,500","101,100","20.52K","-0.57%"
"02/25/2021","105,000","103,100","105,500","103,100","35.40K","1.94%"
"02/24/2021","103,000","107,000","107,900","102,000","22.02K","-4.10%"
"02/23/2021","107,400","104,000","108,000","104,000","26.45K","3.27%"
"02/22/2021","104,000","105,000","108,500","101,200","45.20K","0.10%"
"02/19/2021","103,900","102,000","103,900","101,900","27.10K","1.76%"
"02/18/2021","102,100","104,000","104,000","100,000","38.62K","1.09%"
"02/17/2021","101,000","99,000","101,000","98,000","41.94K","9.90%"
"02/09/2021","91,900","91,000","92,000","91,000","15.11K","0.99%"
"02/08/2021","91,000","91,000","92,000","89,000","27.61K","2.25%"
"02/05/2021","89,000","88,000","89,000","86,500","13.20K","0.56%"
"02/04/2021","88,500","89,500","89,800","87,000","10.10K","-1.56%"
"02/03/2021","89,900","87,000","91,000","87,000","13.92K","0.11%"
"02/02/2021","89,800","78,500","89,800","78,500","14.80K","9.78%"
"02/01/2021","81,800","81,500","81,800","80,000","2.11K","0.12%"
"01/29/2021","81,700","69,000","81,700","69,000","16.72K","9.96%"
"01/28/2021","74,300","78,100","78,500","74,300","29.96K","-9.94%"
"01/27/2021","82,500","84,600","84,800","81,000","12.90K","-2.94%"
"01/26/2021","85,000","84,100","85,000","82,100","15.81K","1.07%"
"01/25/2021","84,100","82,000","85,600","80,800","2.98K","-3.33%"
"01/22/2021","87,000","87,500","87,500","85,000","26.81K","-4.40%"
"01/21/2021","91,000","84,000","91,000","83,000","21.70K","8.33%"
"01/20/2021","84,000","84,500","84,500","79,000","9.17K","-0.59%"
"01/19/2021","84,500","87,100","87,100","81,500","33.00K","-6.63%"
"01/18/2021","90,500","86,200","91,500","85,900","30.66K","5.36%"
"01/15/2021","85,900","80,000","86,800","80,000","21.84K","8.73%"
