"Date","Price","Open","High","Low","Vol.","Change %"
"08/14/2019","30,800","31,400","32,000","30,600","115.58K","-1.91%"
"08/13/2019","31,400","32,500","32,600","29,600","259.35K","-3.98%"
"08/12/2019","32,700","33,000","33,200","32,400","121.67K","-0.91%"
"08/09/2019","33,000","32,700","34,000","32,700","256.55K","0.30%"
"08/08/2019","32,900","33,700","34,100","32,100","267.38K","-2.37%"
"08/07/2019","33,700","34,800","35,600","32,500","237.25K","-3.71%"
"08/06/2019","35,000","32,800","36,000","32,000","443.56K","6.06%"
"08/05/2019","33,000","30,500","34,000","30,500","410.40K","8.20%"
"08/02/2019","30,500","28,500","31,500","27,800","366.20K","7.02%"
"08/01/2019","28,500","27,800","28,500","27,000","152.90K","1.79%"
"07/31/2019","28,000","27,900","28,000","27,500","67.22K","2.56%"
"07/30/2019","27,300","27,500","28,000","27,000","103.49K","-1.80%"
"07/29/2019","27,800","28,300","28,300","26,800","109.54K","-2.46%"
"07/26/2019","28,500","29,000","29,000","28,500","41.51K","-1.38%"
"07/25/2019","28,900","28,700","29,300","28,300","76.01K","0.00%"
"07/24/2019","28,900","28,000","29,300","28,000","140.85K","1.40%"
"07/23/2019","28,500","28,500","28,500","28,200","55.99K","-0.35%"
"07/22/2019","28,600","29,200","29,300","28,300","163.20K","1.42%"
"07/19/2019","28,200","27,000","28,500","27,000","297.05K","4.44%"
"07/18/2019","27,000","27,300","27,400","26,700","69.45K","0.00%"
"07/17/2019","27,000","26,000","27,100","25,700","181.90K","4.25%"
"07/16/2019","25,900","26,100","26,900","25,700","86.05K","-1.52%"
"07/15/2019","26,300","25,100","26,900","25,000","118.01K","5.62%"
"07/12/2019","24,900","24,900","26,000","24,300","53.54K","0.40%"
"07/11/2019","24,800","24,800","25,200","24,800","85.70K","0.00%"
"07/10/2019","24,800","24,500","24,900","24,400","86.21K","2.06%"
"07/09/2019","24,300","24,300","25,000","23,800","33.00K","1.25%"
"07/08/2019","24,000","24,500","24,900","24,000","22.20K","-2.04%"
"07/05/2019","24,500","25,200","25,200","24,100","39.10K","-1.21%"
"07/04/2019","24,800","25,800","25,800","24,200","12.80K","4.64%"
"07/03/2019","23,700","24,200","24,200","23,700","17.00K","-1.25%"
"07/02/2019","24,000","24,100","24,500","23,500","129.90K","-1.64%"
"07/01/2019","24,400","24,500","24,800","24,100","15.40K","-2.01%"
"06/28/2019","24,900","24,500","24,900","24,100","22.50K","2.05%"
"06/27/2019","24,400","24,500","24,500","23,600","3.20K","0.00%"
"06/26/2019","24,400","24,400","24,498","24,400","72.91K","0.40%"
"06/25/2019","24,302","24,790","24,790","24,302","15.55K","-1.97%"
"06/24/2019","24,790","24,986","24,986","24,400","63.40K","-1.93%"
"06/21/2019","25,278","24,888","26,059","24,498","57.82K","1.57%"
"06/20/2019","24,888","24,888","25,181","24,205","38.30K","2.00%"
"06/19/2019","24,400","24,400","24,888","23,619","21.30K","2.46%"
"06/18/2019","23,814","24,888","24,888","23,424","112.27K","-2.79%"
"06/17/2019","24,498","24,790","24,790","24,107","20.93K","0.00%"
"06/14/2019","24,498","25,571","25,571","24,400","159.40K","-4.56%"
"06/13/2019","25,669","26,157","26,157","25,376","117.90K","-1.50%"
"06/12/2019","26,059","25,474","26,840","25,376","176.95K","1.91%"
"06/11/2019","25,571","23,522","26,157","23,522","464.67K","9.62%"
"06/10/2019","23,326","22,448","23,912","22,448","49.22K","3.91%"
"06/07/2019","22,448","21,472","22,448","21,472","26.60K","3.60%"
"06/06/2019","21,667","21,862","21,960","21,667","5.50K","-3.06%"
"06/05/2019","22,350","22,155","22,350","21,667","5.31K","0.00%"
"06/04/2019","22,350","22,448","22,448","21,960","8.80K","0.44%"
"06/03/2019","22,253","22,350","22,448","22,253","0.41K","-2.15%"
"05/31/2019","22,741","22,448","23,229","22,155","25.20K","0.87%"
"05/30/2019","22,546","22,155","22,546","21,960","54.50K","1.76%"
"05/29/2019","22,155","22,155","22,350","21,862","7.80K","-1.30%"
"05/28/2019","22,448","21,570","22,448","21,570","15.40K","0.44%"
"05/27/2019","22,350","21,570","22,350","21,472","11.30K","0.00%"
"05/24/2019","22,350","22,350","22,350","22,350","0.10K","-0.43%"
"05/23/2019","22,448","22,448","22,448","20,984","74.30K","0.00%"
"05/22/2019","22,448","22,448","22,643","22,253","7.10K","0.00%"
"05/21/2019","22,448","21,179","22,448","21,179","11.81K","2.22%"
"05/20/2019","21,960","21,960","21,960","21,082","2.20K","-1.75%"
"05/17/2019","22,350","21,472","22,448","21,179","7.00K","5.53%"
"05/16/2019","21,179","21,179","21,179","21,179","0.17K","-1.36%"
"05/15/2019","21,472","21,374","21,862","21,374","25.80K","0.00%"
"05/14/2019","21,472","21,472","21,472","21,472","10.05K","-1.79%"
"05/13/2019","21,862","21,472","21,862","21,277","2.67K","1.36%"
"05/10/2019","21,570","21,277","21,570","21,277","1.10K","0.91%"
"05/09/2019","21,374","21,472","21,472","21,374","2.80K","-0.45%"
"05/08/2019","21,472","21,472","21,472","21,277","11.10K","-3.08%"
"05/07/2019","22,155","22,448","22,448","22,155","6.71K","-1.30%"
"05/06/2019","22,448","22,936","22,936","22,448","11.20K","-2.95%"
"05/03/2019","23,131","22,936","23,131","22,936","35.01K","-1.25%"
"05/02/2019","23,424","22,741","23,424","22,741","3.22K","-0.41%"
"04/26/2019","23,522","23,326","23,522","22,936","13.70K","0.42%"
"04/25/2019","23,424","22,936","23,424","22,936","23.91K","2.13%"
"04/24/2019","22,936","22,448","22,936","22,058","15.71K","-0.42%"
"04/23/2019","23,034","21,472","23,034","20,886","30.81K","-3.28%"
"04/22/2019","23,814","22,546","23,814","21,765","12.01K","5.63%"
"04/19/2019","22,546","23,034","23,034","22,546","10.16K","-1.70%"
"04/18/2019","22,936","22,936","22,936","22,936","0.30K","0.00%"
"04/17/2019","22,936","23,500","23,500","23,500","","0.00%"
"04/16/2019","22,936","23,034","23,034","22,936","3.00K","0.00%"
"04/12/2019","22,936","24,010","24,010","22,936","1.10K","-0.84%"
"04/11/2019","23,131","23,424","23,424","23,131","6.00K","-1.25%"
"04/10/2019","23,424","23,424","23,522","23,424","3.00K","0.00%"
"04/09/2019","23,424","23,424","23,424","23,424","0.50K","-0.41%"
"04/08/2019","23,522","23,522","23,522","23,522","7.70K","-3.60%"
"04/05/2019","24,400","24,400","24,400","24,400","0.20K","-1.96%"
