"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2019","9,941","10,000","10,000","9,881","874.55K","-0.60%"
"12/09/2019","10,000","10,000","10,060","9,941","375.80K","0.00%"
"12/06/2019","10,000","10,000","10,060","9,941","318.22K","-0.59%"
"12/05/2019","10,060","10,119","10,119","9,941","881.02K","-0.59%"
"12/04/2019","10,119","10,000","10,119","10,000","615.94K","2.41%"
"12/03/2019","9,881","10,357","10,476","9,821","1.26M","-2.35%"
"12/02/2019","10,119","10,298","10,298","10,060","656.18K","-0.59%"
"11/29/2019","10,179","10,238","10,238","10,179","639.68K","-0.58%"
"11/28/2019","10,238","10,357","10,357","10,119","1.24M","-1.15%"
"11/27/2019","10,357","10,357","10,417","10,298","412.35K","0.58%"
"11/26/2019","10,298","10,298","10,417","10,298","549.00K","0.00%"
"11/25/2019","10,298","10,298","10,357","10,179","413.44K","-1.14%"
"11/22/2019","10,417","10,417","10,476","10,238","1.18M","0.00%"
"11/21/2019","10,417","10,417","10,417","10,357","710.71K","-0.57%"
"11/20/2019","10,476","10,476","10,595","10,417","1.25M","0.00%"
"11/19/2019","10,476","10,417","10,536","10,417","604.12K","0.57%"
"11/18/2019","10,417","10,536","10,595","10,417","2.03M","-1.13%"
"11/15/2019","10,536","10,536","10,595","10,476","708.66K","0.57%"
"11/14/2019","10,476","10,595","10,595","10,476","740.15K","-1.12%"
"11/13/2019","10,595","10,655","10,655","10,536","547.35K","-0.56%"
"11/12/2019","10,655","10,595","10,655","10,595","862.83K","0.56%"
"11/11/2019","10,595","10,714","10,774","10,595","666.09K","-1.11%"
"11/08/2019","10,714","10,714","10,893","10,655","1.08M","-0.55%"
"11/07/2019","10,774","10,655","10,833","10,655","2.62M","1.69%"
"11/06/2019","10,595","10,595","10,774","10,595","1.40M","0.00%"
"11/05/2019","10,595","10,655","10,655","10,536","668.16K","-0.56%"
"11/04/2019","10,655","10,595","10,714","10,476","858.92K","0.56%"
"11/01/2019","10,595","10,417","10,595","10,417","721.84K","1.71%"
"10/31/2019","10,417","10,595","10,595","10,417","1.78M","-1.68%"
"10/30/2019","10,595","10,595","10,595","10,536","1.34M","0.00%"
"10/29/2019","10,595","10,655","10,655","10,476","954.64K","-0.56%"
"10/28/2019","10,655","10,714","10,833","10,595","1.33M","0.00%"
"10/25/2019","10,655","10,595","10,774","10,595","843.27K","-0.56%"
"10/24/2019","10,714","10,655","10,714","10,536","702.48K","0.56%"
"10/23/2019","10,655","10,536","10,655","10,536","834.49K","1.13%"
"10/22/2019","10,536","10,476","10,536","10,417","962.14K","0.57%"
"10/21/2019","10,476","10,655","10,714","10,417","3.17M","-1.68%"
"10/18/2019","10,655","10,714","10,833","10,655","1.59M","-1.65%"
"10/17/2019","10,833","10,893","10,952","10,714","1.69M","-1.09%"
"10/16/2019","10,952","11,250","11,310","10,893","3.19M","-2.13%"
"10/15/2019","11,191","11,071","11,191","11,012","2.21M","1.08%"
"10/14/2019","11,071","10,833","11,191","10,833","3.87M","2.20%"
"10/11/2019","10,833","10,774","10,893","10,714","342.27K","0.55%"
"10/10/2019","10,774","10,833","10,893","10,714","636.64K","0.00%"
"10/09/2019","10,774","10,714","10,893","10,714","733.72K","0.56%"
"10/08/2019","10,714","10,893","10,893","10,595","1.39M","0.56%"
"10/07/2019","10,655","11,012","11,071","10,536","2.55M","-2.72%"
"10/04/2019","10,952","11,071","11,131","10,952","1.65M","-1.07%"
"10/03/2019","11,071","10,952","11,131","10,833","1.92M","0.54%"
"10/02/2019","11,012","10,714","11,131","10,655","6.84M","2.21%"
"10/01/2019","10,774","10,833","10,833","10,595","1.60M","0.56%"
"09/30/2019","10,714","10,774","10,833","10,655","1.52M","0.56%"
"09/27/2019","10,655","10,774","10,893","10,655","2.53M","-1.65%"
"09/26/2019","10,833","10,298","10,893","10,298","5.91M","5.20%"
"09/25/2019","10,298","10,298","10,357","10,238","916.71K","-0.57%"
"09/24/2019","10,357","10,238","10,357","10,238","436.32K","1.16%"
"09/23/2019","10,238","10,298","10,357","10,238","710.92K","-0.58%"
"09/20/2019","10,298","10,298","10,417","10,238","569.83K","0.00%"
"09/19/2019","10,298","10,238","10,357","10,179","477.96K","1.17%"
"09/18/2019","10,179","10,417","10,417","10,179","878.98K","-1.16%"
"09/17/2019","10,298","10,417","10,417","10,298","706.47K","-1.14%"
"09/16/2019","10,417","10,536","10,595","10,357","1.07M","-0.57%"
"09/13/2019","10,476","10,179","10,595","10,119","711.27K","1.73%"
"09/12/2019","10,298","10,119","10,357","10,119","463.46K","2.37%"
"09/11/2019","10,060","10,119","10,179","10,000","543.59K","0.60%"
"09/10/2019","10,000","10,417","10,417","9,941","1.90M","-2.89%"
"09/09/2019","10,298","10,476","10,536","10,298","602.07K","-2.26%"
"09/06/2019","10,536","10,536","10,595","10,417","661.69K","0.00%"
"09/05/2019","10,536","10,536","10,595","10,476","337.07K","0.57%"
"09/04/2019","10,476","10,595","10,595","10,476","790.90K","-0.56%"
"09/03/2019","10,536","10,417","10,774","10,357","3.18M","1.14%"
"08/30/2019","10,417","10,417","10,655","10,357","476.63K","0.00%"
"08/29/2019","10,417","10,476","10,536","10,357","502.42K","-0.57%"
"08/28/2019","10,476","10,655","10,714","10,357","989.84K","-1.68%"
"08/27/2019","10,655","10,536","10,893","10,476","1.17M","1.70%"
"08/26/2019","10,476","10,655","10,655","10,476","977.24K","-1.68%"
"08/23/2019","10,655","10,595","10,714","10,595","1.13M","0.00%"
"08/22/2019","10,655","10,952","10,952","10,655","2.04M","-1.65%"
"08/21/2019","10,833","10,833","11,012","10,714","1.43M","0.00%"
"08/20/2019","10,833","10,893","10,952","10,774","1.36M","0.00%"
"08/19/2019","10,833","11,012","11,191","10,774","1.68M","-1.09%"
"08/16/2019","10,952","10,595","11,071","10,536","3.37M","3.37%"
"08/15/2019","10,595","10,060","10,655","9,941","1.87M","5.33%"
"08/14/2019","10,060","10,060","10,536","10,000","1.03M","1.74%"
"08/13/2019","9,887","10,038","10,089","9,837","1.62M","-1.51%"
"08/12/2019","10,038","10,038","10,089","9,938","2.00M","-0.50%"
"08/09/2019","10,089","10,038","10,190","10,038","2.13M","0.00%"
"08/08/2019","10,089","9,938","10,139","9,938","1.69M","1.01%"
"08/07/2019","9,988","9,635","10,240","9,584","4.22M","3.66%"
"08/06/2019","9,635","9,584","9,635","9,433","920.44K","-0.52%"
"08/05/2019","9,685","9,484","9,736","9,484","1.91M","2.13%"
"08/02/2019","9,484","9,484","9,584","9,433","1.22M","-1.05%"
"08/01/2019","9,584","9,433","9,635","9,383","1.00M","1.60%"
"07/31/2019","9,433","9,433","9,433","9,332","564.44K","0.54%"
"07/30/2019","9,383","9,534","9,584","9,383","1.43M","-2.10%"
"07/29/2019","9,584","9,635","9,736","9,433","1.20M","-0.52%"
"07/26/2019","9,635","9,635","9,685","9,584","489.97K","0.00%"
"07/25/2019","9,635","9,433","9,736","9,433","1.60M","1.60%"
"07/24/2019","9,484","9,383","9,484","9,282","1.03M","1.08%"
"07/23/2019","9,383","9,383","9,433","9,332","778.94K","0.00%"
"07/22/2019","9,383","9,484","9,534","9,231","824.79K","-1.06%"
"07/19/2019","9,484","9,383","9,534","9,383","799.09K","0.00%"
"07/18/2019","9,484","9,181","9,534","9,181","1.62M","2.73%"
"07/17/2019","9,231","9,282","9,383","9,181","1.37M","-1.08%"
"07/16/2019","9,332","9,231","9,484","9,231","1.39M","1.09%"
"07/15/2019","9,231","8,828","9,332","8,828","2.66M","3.39%"
