date,BCG,MSH,PVD,VND,KDC,BMC,ACB,HPG,MBB,ANV,MSN,TLG,VNG,FRT,JVC,HHV,DAH,BWE,MPC,DGC,DPM,GEG,RAL,TCB,NSC,GVR,PVS,VCB,FPT,VRE,BID,PVC,TPB,NVL,KBC,SLS,VHM,REE,HAH,HCM,NBB,VIB,VHC,LTG,CTG,GAS,PHR,PLX,VPB,VJC,CII,ITA,DPR,DMC,PXS,PC1,MWG,SBT,BCM,DVP,PNJ,POW,CLC,LAS,BVH,SSI,SCS,DBC,HDB,GEX,FCN,AAA,VIC,SKG,SAB,STB,VNM,BMP,DHG,DCM,KDH,EIB,SHB
2022-01-11,24660,42690,22350,29020.0,52420,21270,21890.0,34130,19720,29880,119870,37220,14000.0,45740,11750,23290.0,11700,42560,19780,59830.0,32800,21620.0,119890,48450,69020.0,35210.0,26120,67230,62070,34200,34960,11970,26030,84500,41330,135320.0,81230,48630,31210,40070,59700,25800.0,60390,25950,29530,80870,69050,51000,21800,123800,55380,18000,32750,48620.0,12200.0,28810,64860,21750,73600.0,47380,67530,18650,32000.0,16530,49260,41810,76900,33810.0,19340,48210,33980,20000,101000,16650,73600,32450,76910,45800,100360,27370,43800,23340,15510.0
2022-01-12,23320,43860,23900,30370.0,52140,22520,22120.0,34970,20630,29070,119870,37720,14050.0,46190,10950,23290.0,11650,43440,19550,62720.0,33560,21900.0,116720,50400,69020.0,35400.0,27070,67740,62140,36000,37400,12710,27840,83800,44180,135740.0,81230,48700,30400,40980,55600,27100.0,62240,25730,30560,84550,72130,51660,22490,123200,51570,16750,31780,48800.0,12500.0,28810,66920,21660,78200.0,47380,66510,18150,31920.0,16720,49440,43890,76840,34290.0,20430,44840,35360,19600,100800,16650,73560,34700,76360,45960,95000,26860,44380,23870,16360.0
2022-01-13,21700,45020,23560,28980.0,52140,21830,22290.0,35340,20990,28380,119790,37860,13950.0,47570,10200,23290.0,10850,44170,18950,61290.0,32580,20740.0,117350,50500,68930.0,33970.0,26120,69350,63870,33800,39050,11970,27290,83500,42750,135830.0,79870,48700,30350,40170,51800,26900.0,59320,25580,31460,82200,69500,51090,22400,122000,48000,15600,31600,48710.0,11650.0,27600,66670,20310,76250.0,47460,67530,16900,31920.0,15990,49440,42460,76700,34000.0,20330,41720,32900,18250,98800,15830,72680,34300,76360,46830,96220,26770,44220,24150,16400.0
2022-01-14,21560,46020,23790,28620.0,52330,22090,22090.0,35000,20960,28280,119790,37820,13650.0,50440,9980,23290.0,10850,44170,19270,60290.0,30310,21360.0,117170,49750,67980.0,34160.0,26500,70620,63320,34400,39270,11970,27130,82000,43280,135570.0,79870,48920,30350,40070,48200,26490.0,61270,25500,31730,82600,69840,51850,22140,122000,44670,15600,31230,48530.0,11000.0,27600,65940,20470,74380.0,47870,67380,17700,31820.0,15070,49630,42330,76700,34240.0,20190,43080,32020,18350,98900,16020,73120,35000,77830,46710,99510,24920,44220,23910,16580.0
2022-01-17,20080,43970,24250,26630.0,52240,20920,21890.0,33830,20840,26510,117470,36780,13150.0,46940,9290,23290.0,10100,43440,18480,56120.0,29560,19890.0,115260,48600,66690.0,31810.0,26590,72990,61730,32000,38730,11670,26030,80000,40280,136250.0,76860,47160,28230,37280,44850,25400.0,58150,24000,31320,81890,65090,50530,21000,120500,41590,14550,29080,48620.0,10800.0,25710,63970,19070,69190.0,47050,67100,16500,31240.0,13610,48260,39380,76210,34140.0,19140,40100,29810,17100,97000,15390,72210,32600,76180,45250,95750,23410,41150,23240,16210.0
2022-01-18,18700,44840,25610,24810.0,52040,20160,21920.0,33300,21140,26230,117550,36680,13500.0,44710,8640,23290.0,9500,43000,18310,54060.0,31590,18560.0,113810,48750,64519.0,29760.0,27440,74170,61100,32400,39840,11220,25190,80100,37880,135320.0,74820,47160,27810,35450,41750,25050.0,59030,23700,30920,83770,65090,50900,21130,124500,38700,13550,29260,48350.0,11350.0,25030,64019,17750,66560.0,47050,66950,15400,31030.0,13530,47240,36770,76600,34290.0,19500,37320,27750,17600,95900,14850,72680,33900,76630,45170,98570,25040,41740,22850,15180.0
2022-01-19,18380,45020,24850,26510.0,52140,18760,22050.0,32920,20920,27070,122020,37000,13150.0,47340,8039,23290.0,9570,43530,18820,57820.0,32430,19850.0,113170,48850,63390.0,30420.0,27260,73500,61230,33250,38730,11290,25450,80000,40430,135830.0,75400,47590,28610,37480,38850,25170.0,61070,24080,30250,83770,69580,51000,21280,126300,36010,14450,29720,47980.0,11500.0,25560,65690,18900,71160.0,46800,67160,16050,31320.0,13970,47530,39290,76070,34290.0,19100,36250,25830,17600,95800,14850,72210,32900,76630,46140,96980,25310,42890,22850,14260.0
2022-01-20,19620,44730,25190,26960.0,52920,18730,22020.0,33300,21350,27920,123420,37270,13200.0,47570,8600,23090.0,10000,43630,18850,61840.0,32610,20740.0,113630,48850,65990.0,31090.0,27070,73750,61590,33600,41440,11590,25640,80200,41780,135660.0,76370,47890,29180,37660,40000,25400.0,61950,24530,31410,85020,72040,51000,21570,123600,33510,15450,30410,48440.0,11900.0,26010,65940,19200,74190.0,47050,67740,17000,31120.0,14430,47890,39730,76260,35240.0,19070,38690,27600,18050,95000,15870,72210,33800,76270,47110,96880,24920,42730,23030,15110.0
2022-01-21,20960,43210,25650,26160.0,52920,19210,22350.0,32770,22480,27870,124910,36780,13300.0,47570,9060,22290.0,10150,43530,18530,61920.0,32270,20420.0,118810,49800,66690.0,31000.0,28010,75530,61160,33100,42020,12260,25900,80000,40650,123750.0,77150,48330,30170,36610,39600,26030.0,61560,24820,31810,84080,70200,51660,21800,122000,35810,15300,31190,48900.0,11900.0,25750,65540,18860,73700.0,47130,68530,16650,31540.0,14170,48070,38730,75960,36380.0,19270,37470,27800,17750,95500,15680,71240,34600,75900,46620,95850,24270,41980,23580,15180.0
2022-01-24,19530,43860,24650,24330.0,52520,18010,22950.0,30800,22690,25950,118300,36780,13050.0,45680,8430,20750.0,9620,43050,17650,58580.0,30040,19230.0,116260,50300,64959.0,28850.0,27540,78750,59160,31000,41620,11890,24440,78100,38850,120750.0,74040,46420,28330,34060,36850,25460.0,58540,23620,31900,83850,65360,51190,21260,120500,33320,14250,31280,47980.0,11100.0,23970,63920,17550,70470.0,46390,69520,15500,31160.0,13070,46780,36030,77190,34760.0,19140,34880,25880,16550,95000,15390,69800,33300,74430,46380,92930,22590,40580,23870,15180.0
2022-01-25,20220,44030,24930,24930.0,52720,17960,23290.0,32729,23040,26510,126570,36680,13100.0,46190,8450,19970.0,9910,43340,17940,60330.0,31220,20560.0,116260,51900,66690.0,29900.0,27160,81120,59990,33150,43480,11970,25730,79000,41480,122460.0,78700,47370,28420,34690,34300,26440.0,61660,23330,33110,85720,69930,51280,22180,121300,31020,14500,31280,48440.0,11200.0,25180,64459,18520,75360.0,46330,69600,16550,31160.0,13150,47240,37210,75520,35100.0,19830,35370,24110,17000,96000,16460,69800,34700,72790,46220,92470,22940,41240,24640,15770.0
2022-01-26,20040,43790,24620,25010.0,52720,17920,23690.0,32880,23540,25670,121610,36820,13050.0,46190,7860,19880.0,9570,43100,17980,57950.0,30760,20470.0,117260,52400,66690.0,29660.0,26970,80020,59640,33900,42680,11890,25380,79400,40950,120750.0,78900,47820,28420,33630,31900,27190.0,62730,23250,33690,87840,68780,53730,22810,121100,28870,13700,31230,48900.0,11000.0,25710,64910,18690,75560.0,45910,72480,16300,31320.0,12970,48530,36900,76350,34900.0,20260,34190,22440,16550,96400,16560,69180,35550,73240,47750,92470,22510,41650,24890,16360.0
2022-01-27,19530,43570,24810,25840.0,52920,17650,23320.0,31900,23320,25860,117470,36780,13050.0,47570,7320,19300.0,9610,43050,17750,56070.0,31920,21180.0,117080,51900,67980.0,29370.0,27440,77050,59560,34200,42240,11890,26030,79000,39380,121270.0,78700,49650,28330,34590,29700,27020.0,60390,23250,33020,87520,69500,53730,22520,121100,26860,13600,30230,48530.0,10850.0,25860,64709,18690,75750.0,45750,72480,16400,31320.0,12970,49260,37720,77970,34290.0,20330,34440,20920,16600,96500,16170,71620,35400,76360,48250,93410,23160,41410,24930,16140.0
2022-01-28,20040,46550,23110,27440.0,52920,17520,23090.0,31940,23820,25390,118300,37720,13200.0,50270,7830,18800.0,9840,42950,17980,57730.0,31080,21050.0,116530,52800,67460.0,29850.0,25730,75360,62070,34950,42550,10770,27160,79900,40280,123670.0,78020,50830,29690,35700,31700,27440.0,59420,23550,33020,85340,68970,52880,23290,121900,27400,13850,29810,48980.0,10100.0,25560,65190,18690,77520.0,46150,74630,16800,31320.0,13250,49810,39160,77920,34050.0,20390,34580,21610,16500,97000,16950,71580,35550,76360,49780,96600,23240,41320,26450,16580.0
2022-02-07,20870,45020,23640,27980.0,53020,17960,23190.0,32580,23900,26600,122350,38580,14100.0,53760,8370,19550.0,10500,42760,18350,59830.0,32970,22420.0,118080,52800,67460.0,30810.0,27440,78240,62070,35500,42060,11370,27000,80000,41030,124190.0,79870,50540,31770,37000,31100,27330.0,61560,24820,32490,89800,70540,55330,23070,130400,28670,14800,30500,48800.0,10800.0,26460,65890,19200,78000.0,47130,76990,17850,31620.0,14070,50820,39850,79630,33480.0,20520,36200,22790,17350,91200,18110,73220,35600,76730,50510,96130,24100,41820,25390,17030.0
2022-02-08,20920,45670,23250,27830.0,52920,18900,23890.0,34470,23900,28430,120360,38580,14500.0,53880,8460,19630.0,11200,43340,18950,61710.0,34170,22420.0,119260,53800,67370.0,31570.0,27260,77900,62840,35500,42020,11290,27190,79200,42380,124010.0,78900,51130,32009,37180,28950,27710.0,65840,25280,32659,89250,70540,55420,23710,131500,26660,15500,31460,49350.0,11000.0,26700,67070,19550,79280.0,47940,75340,17900,31660.0,14890,50730,39680,80360,34050.0,20720,36200,21410,17400,87300,18110,74520,35850,75350,48570,95100,24530,41650,25210,17090.0
2022-02-09,21420,45850,22610,28620.0,52920,20200,23790.0,35800,23540,28560,121280,38950,14500.0,54910,8550,20000.0,10850,45190,19000,61510.0,33850,21900.0,123060,53600,67290.0,31670.0,26780,76880,62900,35900,42950,11070,26870,79000,42300,124950.0,79190,51350,32530,37050,28950,27650.0,66920,25730,32530,86120,70370,55990,23570,135000,27010,15800,32060,49530.0,10750.0,27030,67410,19550,79080.0,48190,74120,17800,31410.0,15450,51190,39730,80120,33810.0,20850,37710,22890,17750,85700,18460,74040,35050,76080,49050,94810,24710,43880,24580,17760.0
2022-02-10,21420,46200,23250,28230.0,52920,20600,23760.0,35570,23850,28430,123760,40390,14400.0,55600,8520,20290.0,11100,46160,18850,59830.0,34790,22110.0,122540,53600,68150.0,32150.0,27260,77310,63800,36000,42950,11220,26680,78500,42600,126750.0,77830,50230,33130,36800,30900,27470.0,67500,26550,32890,87690,72480,57020,23320,133000,27840,15800,32700,49530.0,10950.0,26840,67070,19550,79080.0,48350,74120,18550,31410.0,16910,50730,39210,80120,34330.0,20790,36830,23130,17800,84000,18410,75580,34750,76000,48980,97350,25610,43640,24720,17390.0
2022-02-11,21840,46140,23370,28430.0,53900,20160,23860.0,35680,23990,28560,123920,39400,14200.0,56750,8430,20260.0,11050,45570,19180,61090.0,35900,22250.0,124440,53700,68420.0,32490.0,27540,76210,63530,34600,42510,11590,27750,78100,43350,126670.0,77440,50310,33470,37000,29800,27530.0,66620,26480,32930,86900,74240,55990,23260,132800,26270,16450,32650,49450.0,11200.0,26540,66580,19420,77420.0,48350,75190,18300,31320.0,18090,50460,39210,80360,35240.0,20590,36540,22490,17900,81700,18410,76820,35300,75350,48570,95290,26210,43640,25280,17390.0
2022-02-14,21100,46250,23480,27030.0,53600,20160,22720.0,34970,22620,30520,125410,39630,14500.0,56230,8160,19630.0,11250,46500,19180,59040.0,35320,22250.0,123060,51500,68420.0,31860.0,28300,72820,63110,33000,39710,11890,25900,78000,42680,126670.0,75880,49720,34500,35500,28000,26490.0,71200,26700,30960,90820,74420,56750,22240,140000,25690,16550,33390,48530.0,11500.0,26700,64959,19070,77220.0,49570,75040,17700,31450.0,17360,49630,37900,80070,35240.0,19270,34680,22890,17350,81800,18990,80820,32850,74520,47590,93510,25220,43550,25810,16210.0
2022-02-15,21240,45430,23180,27940.0,53600,20340,23060.0,34810,23110,30800,132770,39950,14400.0,56280,8180,19720.0,11000,46550,19270,59160.0,36020,22420.0,126060,51800,70160.0,31910.0,27830,73670,63190,34000,41000,11670,26380,79000,43280,125900.0,77730,50310,34080,35410,28800,26660.0,71100,26620,31280,91910,74240,55620,22850,139200,26710,16300,33430,48530.0,11250.0,26990,65590,19070,80260.0,48350,75690,18100,31450.0,16720,50170,38420,80660,35240.0,19470,36100,23080,17400,83700,19960,81830,33500,74620,47690,95000,25650,44220,26310,16620.0
2022-02-16,21650,45320,23560,28430.0,53600,20160,22850.0,34810,23080,31640,130789,39260,14800.0,53990,8400,20220.0,10750,46450,19270,59830.0,37410,23980.0,125340,51600,69720.0,32290.0,27730,73670,63320,34300,40070,11510,26160,78100,43280,127350.0,77730,53260,34170,35840,30800,26320.0,71490,26620,31010,89640,71690,55620,22660,139200,28570,16750,33710,48620.0,11200.0,26880,65390,19550,80070.0,49160,76280,18200,31660.0,16720,52550,39030,81040,36810.0,19300,38100,24110,18000,82900,20350,81070,33600,73880,47750,95570,26420,44460,25280,16650.0
2022-02-17,22350,45960,23520,28270.0,53700,19970,22920.0,35190,23470,32020,134840,39850,15800.0,54910,8400,20290.0,11500,46450,19180,61510.0,37100,23850.0,125070,52200,68420.0,32530.0,27730,74090,64360,34450,40820,11440,26640,79000,43880,126750.0,78510,52670,36430,35650,31900,27020.0,73050,26620,31230,92930,71960,56560,23070,141600,28570,16700,33710,48440.0,11200.0,27070,66180,19550,82710.0,49570,77430,18600,31750.0,16810,52100,39120,80660,36430.0,19630,39370,23770,18050,83100,20890,82070,33900,74250,48010,95660,26250,45370,25490,16580.0
2022-02-18,23180,45900,23370,28660.0,53600,20290,22620.0,35610,23080,32400,135090,39680,15900.0,58750,8840,21050.0,12300,46250,19180,63260.0,37960,24030.0,125340,51600,69280.0,32150.0,27540,73840,63930,33600,39670,11370,26420,78500,43880,126750.0,77440,53410,38130,36320,34100,27030.0,74030,27300,30960,91600,71250,56370,22810,149000,30530,17000,33890,48800.0,11250.0,28470,65940,19450,81920.0,49400,76770,18550,32170.0,17360,52470,39290,78940,36620.0,19470,39320,24750,18100,82200,21130,81540,33350,74070,49780,102230,26420,44630,25390,16430.0
2022-02-21,22990,47950,23640,29860.0,53600,20600,22990.0,35310,23080,32200,132600,39360,16900.0,62190,9280,20960.0,12600,49460,19690,63390.0,37570,23850.0,126060,51500,69280.0,33110.0,27640,74010,64840,34100,40150,11370,26480,78500,43880,126410.0,77730,53330,37710,37000,36450,26900.0,74030,27300,30790,90670,71250,56460,22810,146000,32630,17100,35220,50460.0,11600.0,28500,65890,19550,80650.0,50130,76420,18400,32000.0,17270,52380,39990,80700,36900.0,19540,39370,25440,18650,83600,20790,81640,33200,74430,51240,107960,26860,44790,24930,16430.0
2022-02-22,22670,47890,24280,29220.0,53310,20070,23190.0,35120,24310,32200,130289,38990,17300.0,66490,9500,20260.0,13450,50040,19360,64010.0,36640,23050.0,125340,51400,68840.0,32770.0,28680,73500,64430,34500,40820,12110,26870,78100,42600,125800.0,77050,52750,37610,36420,35300,26840.0,73050,27380,30960,91210,73450,58440,22590,142800,32980,16400,34810,49900.0,12000.0,28280,67760,19370,79970.0,49490,78930,17800,31370.0,16910,51550,39120,79920,37810.0,19500,38350,24410,18050,82000,21620,81070,33700,73510,51970,107020,25910,44550,24720,16250.0
2022-02-23,22760,47190,25380,29580.0,53900,20560,23120.0,35340,24280,33520,130039,39040,18150.0,66830,9640,20260.0,13300,50040,19650,65690.0,39190,23190.0,128060,51700,70410.0,32770.0,31530,73580,64510,34900,40460,13310,27580,77400,42980,126580.0,77150,54880,37140,36610,36000,27070.0,76950,27150,31190,91600,73010,58910,22810,148200,34300,16700,34990,51190.0,12450.0,28810,67810,20050,81440.0,49320,78640,18150,31820.0,17450,52740,39380,79630,37670.0,19570,38440,25000,18150,82500,21520,81740,33600,73510,53030,107960,27720,44710,23310,16290.0
2022-02-24,21750,46370,26970,30220.0,53700,21990,23020.0,34810,24030,32680,131950,39090,17600.0,71480,9160,19340.0,12550,48100,19550,67730.0,41890,24210.0,127160,50500,68670.0,32240.0,33050,72230,63800,34000,39580,14590,26700,76000,42830,123330.0,76370,54150,36060,35700,33800,27030.0,75190,27220,30290,93170,72570,59770,23450,148000,32780,15800,34260,50640.0,12450.0,28620,67310,19330,81140.0,48750,78210,17750,31820.0,19190,54020,38760,78160,36570.0,19010,38440,23820,17550,80100,20260,81690,32900,72240,51890,105800,29650,43640,23730,15990.0
2022-02-25,22160,46770,25910,31050.0,53310,23520,22950.0,34740,24100,32910,130710,39400,17600.0,71650,9290,19550.0,13400,48390,19410,67700.0,41670,24030.0,127800,50700,70160.0,32530.0,32100,72060,64010,34000,39530,14960,27160,76300,43350,123750.0,76080,54510,36770,36320,33900,27360.0,75000,29020,30290,91760,72040,58820,24280,145100,32189,16149,35130,50640.0,12600.0,28810,67710,19450,80350.0,48910,77360,17850,31800.0,19190,54020,39730,78940,37190.0,19300,40150,23670,17800,79100,20450,81640,33000,72510,52060,106830,29780,44050,24640,16070.0
2022-02-28,22070,47540,26440,31330.0,52920,24500,22650.0,35720,24310,33980,129050,39680,17400.0,70100,9750,19250.0,14100,47370,18850,68240.0,44520,23850.0,125070,50400,70660.0,32670.0,33140,71550,64700,33500,38780,16450,27360,75300,43050,123240.0,75300,55700,38890,36180,32200,27070.0,74510,29700,29670,92380,70630,58720,24140,140100,31510,15950,35310,53110.0,13450.0,29340,66920,19200,77320.0,48910,73900,17350,31750.0,21010,54120,39730,80070,36570.0,19010,40150,24360,17650,77000,20840,81740,32850,72040,51890,105610,31850,43720,23910,15960.0
2022-03-01,22490,47190,26440,31210.0,52920,24730,22620.0,35500,24030,34910,129470,40310,17200.0,71070,10400,19550.0,13700,48100,19270,68280.0,43910,24080.0,126260,50300,70920.0,34160.0,33240,71970,64769,33500,39130,16910,27710,75400,43130,126930.0,75790,55030,38650,36420,34050,27120.0,75970,29860,29800,92150,70630,57780,23990,140900,32680,16149,35220,52930.0,13200.0,29260,66920,19550,75270.0,48750,75340,17450,31820.0,19190,54750,39990,79630,37140.0,18840,40150,24460,18000,79200,20840,80870,32650,72790,51240,105230,31760,44710,23910,15850.0
2022-03-02,22210,46480,27500,30180.0,52820,23740,21990.0,35500,22970,36690,129870,40310,16800.0,72790,10400,19220.0,13700,47470,19410,69460.0,46220,23760.0,123800,49200,71610.0,33870.0,35420,71970,64569,32800,37670,18550,26830,76400,42080,126750.0,75300,54510,39030,35650,33500,26440.0,78900,29100,28640,93320,69500,57970,23190,145000,32189,15950,34850,53020.0,14100.0,28660,66180,19550,76830.0,47870,74200,17450,31750.0,20010,54020,38950,79530,36670.0,18050,39080,23970,17650,78900,20400,82080,31250,72140,49220,110780,33570,44380,22600,15470.0
2022-03-03,23360,47360,27270,30530.0,52920,25400,22350.0,37920,23390,36690,131610,40030,17300.0,73020,10650,19470.0,13400,48000,20110,74300.0,46070,23410.0,122170,49650,71880.0,34740.0,35420,72400,64769,32700,37980,20350,26870,78000,42080,130610.0,75790,55770,41710,36080,33100,26550.0,78800,30300,29170,94500,71690,59200,23800,143400,31950,16250,34850,52930.0,14700.0,28660,67170,20900,78300.0,49820,74630,17200,31820.0,20100,54020,39550,78160,37860.0,18640,40450,24360,18500,79000,19580,81160,31850,72040,50350,110680,34260,45130,22640,15550.0
2022-03-04,23090,47360,26590,30610.0,52920,25980,22920.0,37690,23250,36640,133440,40170,17600.0,74510,10650,19880.0,13600,48000,20150,74300.0,46610,23630.0,119530,49950,76910.0,34440.0,34280,71890,64840,33750,38420,20040,26380,77000,42230,131890.0,75690,55170,42570,36560,33900,26440.0,78120,30000,29310,92380,71690,57590,24210,139400,32780,17000,36280,53570.0,13850.0,29110,66820,20900,77220.0,49730,76200,17300,32040.0,19730,54660,40510,78650,37140.0,18480,40690,25340,18400,79000,19960,77710,32000,71590,50600,108900,34680,45130,22250,15740.0
2022-03-07,22990,47360,28450,30260.0,52720,27770,22220.0,38670,22760,36640,130870,40170,16900.0,74510,10600,19680.0,12900,48590,19920,79450.0,49850,23980.0,121710,49250,81840.0,35160.0,36660,71890,65060,32900,37490,21990,25250,76000,40950,139170.0,74040,54370,43600,36420,33050,25920.0,76750,32400,28770,97550,71690,59670,23950,134200,32530,16850,35590,53570.0,14500.0,30510,66040,21660,74970.0,48190,77930,17050,32170.0,21650,53930,40680,77820,37380.0,18090,40200,24950,18050,78500,19580,75090,31500,70580,49140,109560,37100,44460,23550,15510.0
2022-03-08,22950,45900,28560,29820.0,52720,27320,21790.0,37420,21900,35150,131360,41580,17100.0,69290,11000,19340.0,13800,47860,19230,76150.0,47930,24960.0,121710,49000,81400.0,34740.0,36090,69010,65740,32500,36920,23410,25120,76000,39000,136600.0,72480,53410,41010,36230,32400,25750.0,72080,31500,28680,94500,69140,57780,23510,137000,30430,16350,36690,53020.0,13700.0,31980,66040,20850,73210.0,46560,76490,17200,32000.0,21840,53470,40850,77190,35670.0,18050,38100,23770,17700,77900,20060,75580,30850,69930,48400,107490,36330,43050,23410,15440.0
2022-03-09,22950,45500,30260,29220.0,53900,27870,21850.0,37730,21730,36080,128630,40850,17150.0,68720,11050,19250.0,13550,46740,19040,79080.0,50470,25270.0,120440,49100,78720.0,34440.0,37410,70280,66230,31600,35940,25720,25120,76500,39750,137880.0,71900,52380,43830,35650,31550,25680.0,72470,31500,28640,95670,69050,59380,23420,140000,29650,16000,36690,52740.0,14650.0,34220,65840,20440,69980.0,48670,79730,16750,31660.0,22570,51650,40510,76940,35000.0,17820,39080,23230,17550,78000,19670,75290,31100,69010,49780,107490,38340,42320,24540,15470.0
2022-03-10,24520,46430,29390,31210.0,53400,28220,21990.0,37200,21940,38600,124090,42030,17700.0,73480,11050,19300.0,14100,47620,19650,78240.0,49390,24880.0,120160,49250,80110.0,34010.0,36280,70700,65610,32000,36340,24540,25250,77000,39530,137460.0,73070,52820,44310,35840,31850,25620.0,77530,31660,28730,92770,68520,57780,23350,139000,30190,16000,36460,53390.0,14200.0,35160,65690,20730,71840.0,49400,78150,16600,31820.0,21650,52550,40510,76800,34860.0,17780,38590,23870,17700,79100,21040,76260,31550,70850,49380,107400,38610,42560,24220,15510.0
2022-03-11,24060,45960,28110,31840.0,53310,26870,21850.0,36020,22230,38740,117880,42750,17500.0,73760,10700,19390.0,14200,46210,19650,78700.0,51320,24920.0,119990,48900,77950.0,33010.0,35040,70960,64640,31850,37140,22130,25020,77200,38850,136170.0,72870,53190,44260,34790,30300,25220.0,77730,32020,28860,88390,65530,54680,23130,138500,29110,15800,34900,52560.0,13400.0,33500,65440,20140,70860.0,48510,75410,16149,31970.0,21930,52190,39120,76700,34760.0,18020,37080,23770,17800,79000,22010,74800,32049,71690,48400,105050,40020,42150,25000,15510.0
2022-03-14,25120,46660,27010,31110.0,53310,25000,21850.0,34660,22370,38740,112590,41930,17800.0,71530,10400,19510.0,14750,45190,19180,75310.0,47760,23230.0,118160,48500,78550.0,31910.0,33050,71300,63670,32000,36650,19960,25380,76500,38030,136170.0,72390,53700,42370,33440,30000,24820.0,78510,31060,28550,82990,65440,52690,22880,145000,28380,14800,33750,52200.0,12500.0,34330,64810,19550,69190.0,47940,71070,15650,31820.0,19730,50460,37550,76210,35430.0,17890,35950,24110,17200,78300,22890,74800,32500,70940,47750,102610,37230,41490,25850,16100.0
2022-03-15,24700,46310,27270,31940.0,53220,23470,21920.0,34930,22330,38740,116720,41490,17900.0,73080,10450,20510.0,14200,46550,19180,74760.0,48150,22880.0,118620,48600,77950.0,32390.0,33430,68670,63110,31750,37360,21920,25840,76600,39300,136090.0,72390,53040,42850,33440,31400,24970.0,82790,30300,28590,84550,66500,52790,23450,148000,29800,15800,33940,51930.0,12800.0,33350,64660,19550,70960.0,47940,74260,16400,31750.0,19280,50460,37640,76150,35100.0,17950,36980,25780,17350,78300,22590,73490,32700,70940,48570,102040,36840,41320,26130,15990.0
2022-03-16,24380,46310,26850,31890.0,53120,23830,21920.0,34970,22690,38740,116220,42480,17800.0,78180,11150,20390.0,14300,47660,19040,79080.0,48770,23140.0,119710,49050,79240.0,32240.0,33140,69860,63530,31750,36920,21680,25730,77400,39230,134460.0,72100,52460,43740,33630,31350,25420.0,83380,30460,28640,85490,65440,52980,23380,147000,30040,15800,34390,51930.0,12450.0,33350,64660,19550,72430.0,47210,74180,16300,31700.0,19550,51460,38070,77190,35380.0,17920,37420,25780,17700,78100,23280,74800,32900,71040,48400,102040,37700,41820,26450,16030.0
2022-03-17,24930,46950,26060,31450.0,52920,23210,22050.0,34780,22830,37480,114160,42570,17800.0,83450,11900,20140.0,14400,47710,19090,77650.0,46070,23140.0,118980,49000,81140.0,32340.0,32290,70280,64290,32250,38600,20190,25640,76600,39680,135320.0,71900,52900,43600,34020,31200,25520.0,82600,29700,29260,84010,66760,52600,23160,145000,29890,16050,34260,51930.0,12350.0,31980,64360,19710,72430.0,47780,74330,16300,32000.0,18090,51460,38070,76450,35430.0,18150,37220,25830,17650,78400,23370,74800,32800,70200,48490,102330,35120,42480,26030,16210.0
2022-03-18,25300,46550,26890,31310.0,51450,23290,21920.0,35190,22690,37150,113090,42350,17600.0,83000,11900,19970.0,14300,47760,19040,79120.0,48310,23090.0,118980,49200,80360.0,32530.0,33050,71300,65960,33000,38960,20560,25580,77100,39830,135140.0,72480,52900,45150,33920,31550,25570.0,81040,29930,29350,85260,67290,52690,23040,148200,30190,16050,34210,51010.0,13250.0,32549,64760,19550,74380.0,47870,74680,16100,31660.0,18270,51360,38070,76650,35190.0,18220,37610,26860,17600,78800,22890,73590,33100,69840,47920,102140,36500,42150,25420,15960.0
2022-03-21,25030,46550,27500,31350.0,53400,24630,22020.0,35460,22760,37850,119950,42350,17300.0,84310,12700,20390.0,13900,48100,18950,83470.0,48230,22960.0,118980,49450,78120.0,33110.0,33330,71890,66100,33200,38870,20560,25840,82400,40350,135230.0,75300,53040,43410,34110,33000,25870.0,82400,30080,29400,89250,67820,52790,23380,143300,31260,16650,36600,53110.0,13400.0,33570,66380,19800,75270.0,47870,76200,16200,31660.0,18090,53560,38500,76650,35240.0,18680,38350,27600,17800,81000,23030,73930,33100,71310,47850,103350,36660,44050,25570,16320.0
2022-03-22,24520,46020,27690,31500.0,53120,23740,22250.0,35500,22930,37810,122850,41390,17450.0,81960,13300,20420.0,13850,47860,18950,89290.0,51010,22700.0,119440,49900,79580.0,33150.0,34100,71890,66860,33200,38600,22580,26220,84100,40950,134290.0,75790,54580,44540,34490,35300,26030.0,83180,30980,29530,90030,66680,53550,23420,140800,33420,16700,36190,52660.0,13400.0,32590,66530,19880,74190.0,47940,77220,16500,32170.0,19370,53560,38550,76210,35670.0,18680,38350,27110,17800,82200,22790,74800,34050,70660,47850,100920,38260,43640,25600,16250.0
2022-03-23,24470,45550,27200,31310.0,52820,23470,22190.0,35420,22720,38740,121610,41440,17350.0,85400,12700,20170.0,13900,47620,19090,95010.0,53340,23360.0,119990,49600,79320.0,33870.0,33430,71890,66930,32850,38510,21540,25930,83800,40880,132400.0,75010,54880,45670,34740,34150,25970.0,85030,31200,29400,87920,67990,52790,23290,141000,32980,17500,38710,52660.0,13000.0,33800,66430,19710,74090.0,48420,75840,16900,34420.0,19370,54020,38420,77630,36670.0,18480,39180,26520,18100,81400,23080,76500,34000,69930,48250,103640,38640,43800,26090,16180.0
